order_id,company_name,distance_km,delivery_time_hrs,weather,traffic_level,payment_type,past_failures,agent_rating,delivery_status
13807,Shadowfax,53,4,Rain,Low,COD,4,3.4,0
13808,Delhivery,29,8,Storm,Low,Prepaid,0,3.9,0
13809,Delhivery,66,3,Clear,Medium,Prepaid,2,3.5,0
13810,Flipkart,18,3,Clear,High,Prepaid,3,3.0,0
13811,Blue Dart,45,3,Rain,Medium,Prepaid,2,2.6,0
13812,XpressBees,11,8,Clear,High,Prepaid,3,4.2,0
13813,Amazon Logistics,64,4,Rain,Medium,Prepaid,3,5.0,1
13814,Amazon Logistics,48,1,Rain,Medium,COD,0,4.8,0
13815,DTDC,39,2,Rain,Medium,COD,3,4.2,0
13816,DTDC,71,10,Storm,High,Prepaid,2,4.6,0
13817,Amazon Logistics,77,2,Clear,Low,COD,1,3.1,0
13818,Ecom Express,54,3,Clear,Low,Prepaid,0,4.1,0
13819,Amazon Logistics,79,6,Rain,Low,COD,3,2.7,1
13820,DTDC,45,8,Clear,Medium,COD,3,4.3,1
13821,Ekart,75,1,Clear,High,COD,4,4.9,0
13822,DTDC,55,9,Clear,Low,Prepaid,0,4.7,0
13823,Ecom Express,21,1,Clear,Medium,Prepaid,0,3.8,0
13824,XpressBees,32,10,Clear,High,Prepaid,2,4.5,0
13825,Amazon Logistics,8,2,Clear,Medium,Prepaid,1,4.9,0
13826,Flipkart,59,3,Rain,Medium,COD,2,3.0,0
13827,Ekart,11,7,Rain,High,COD,2,4.5,0
13828,Delhivery,11,9,Rain,Medium,COD,2,3.2,0
13829,Ecom Express,40,3,Rain,Medium,Prepaid,1,4.7,0
13830,DTDC,29,8,Clear,Low,COD,2,2.7,0
13831,Flipkart,31,9,Clear,Low,Prepaid,0,2.9,1
13832,Shadowfax,38,10,Clear,Medium,Prepaid,1,4.3,1
13833,Blue Dart,68,7,Rain,Medium,COD,3,2.9,0
13834,Amazon Logistics,44,4,Rain,High,Prepaid,4,2.9,1
13835,Blue Dart,53,4,Clear,High,Prepaid,4,3.9,1
13836,Ecom Express,57,4,Clear,High,Prepaid,0,4.6,0
13837,Shadowfax,77,6,Storm,Low,COD,4,3.2,1
13838,Shadowfax,69,4,Rain,High,COD,4,4.6,1
13839,Shadowfax,10,5,Rain,Medium,Prepaid,4,4.5,0
13840,Delhivery,24,9,Clear,Medium,COD,3,3.9,0
13841,Ecom Express,64,7,Clear,Medium,COD,4,4.1,0
13842,XpressBees,62,8,Rain,Low,COD,2,2.6,1
13843,Blue Dart,41,5,Rain,Low,Prepaid,0,3.4,0
13844,XpressBees,45,5,Rain,High,COD,0,3.2,0
13845,Flipkart,25,11,Rain,Medium,COD,0,2.9,0
13846,FedEx India,52,7,Rain,Medium,Prepaid,3,3.5,1
13847,Ekart,59,11,Rain,Medium,Prepaid,3,3.4,0
13848,Ekart,34,8,Clear,High,Prepaid,4,4.3,1
13849,XpressBees,17,9,Clear,Medium,Prepaid,2,4.0,1
13850,FedEx India,23,2,Storm,Medium,Prepaid,4,4.8,0
13851,FedEx India,58,3,Clear,Low,Prepaid,0,2.9,1
13852,Amazon Logistics,63,2,Clear,Low,Prepaid,2,2.6,0
13853,Flipkart,72,10,Rain,High,Prepaid,0,3.8,0
13854,Ecom Express,73,7,Storm,Medium,Prepaid,2,2.5,1
13855,FedEx India,71,2,Clear,Medium,COD,1,4.5,0
13856,DTDC,31,2,Clear,Medium,COD,3,3.8,1
13857,Ekart,24,2,Rain,High,Prepaid,3,3.7,0
13858,DTDC,33,4,Rain,Medium,Prepaid,0,3.4,0
13859,Flipkart,58,1,Rain,Medium,Prepaid,0,3.4,0
13860,FedEx India,10,2,Clear,Medium,Prepaid,1,3.6,1
13861,Blue Dart,32,3,Clear,Low,Prepaid,4,2.5,0
13862,Ekart,72,7,Rain,High,COD,2,2.7,1
13863,Amazon Logistics,10,10,Storm,High,Prepaid,1,3.8,1
13864,Amazon Logistics,14,1,Storm,High,COD,1,2.9,0
13865,Shadowfax,59,6,Clear,High,COD,0,4.4,0
13866,Delhivery,4,3,Clear,High,Prepaid,0,3.2,0
13867,FedEx India,36,3,Clear,Medium,Prepaid,4,2.7,0
13868,Flipkart,22,4,Storm,High,Prepaid,4,3.1,1
13869,Ekart,65,4,Rain,Medium,Prepaid,0,3.4,0
13870,Delhivery,53,7,Clear,Low,Prepaid,3,2.6,0
13871,Flipkart,35,3,Clear,Medium,COD,4,2.9,0
13872,XpressBees,36,8,Rain,High,COD,1,3.3,0
13873,FedEx India,16,8,Clear,Medium,COD,0,3.3,0
13874,Ecom Express,7,11,Rain,High,Prepaid,2,4.5,1
13875,Ecom Express,33,7,Rain,Low,Prepaid,2,4.6,0
13876,FedEx India,53,2,Clear,Low,Prepaid,3,3.0,1
13877,Shadowfax,29,5,Clear,Medium,Prepaid,0,2.8,0
13878,Shadowfax,65,6,Storm,Low,Prepaid,1,4.1,0
13879,Ecom Express,79,10,Clear,Low,COD,3,4.5,1
13880,Blue Dart,20,4,Clear,Low,Prepaid,1,4.9,0
13881,Ekart,16,10,Storm,High,COD,2,2.5,0
13882,Ecom Express,7,5,Rain,Low,COD,1,3.5,0
13883,Blue Dart,74,9,Rain,Low,Prepaid,2,4.3,1
13884,Delhivery,39,11,Clear,Low,COD,4,4.6,0
13885,Blue Dart,27,7,Clear,Medium,Prepaid,2,2.7,1
13886,Delhivery,52,2,Clear,Medium,Prepaid,2,4.2,0
13887,Flipkart,74,11,Clear,Medium,COD,3,3.2,1
13888,DTDC,54,1,Rain,Medium,Prepaid,3,2.7,0
13889,Flipkart,57,2,Clear,Low,COD,0,3.7,0
13890,Ecom Express,60,3,Rain,Medium,COD,0,2.9,0
13891,Delhivery,71,11,Clear,High,COD,2,4.3,0
13892,Ecom Express,79,2,Clear,Low,COD,4,4.4,1
13893,FedEx India,59,11,Storm,Medium,Prepaid,0,4.6,1
13894,Ekart,14,3,Clear,Low,Prepaid,2,3.4,1
13895,Amazon Logistics,44,10,Clear,Low,Prepaid,3,2.5,1
13896,Ecom Express,77,11,Clear,Medium,Prepaid,0,3.1,0
13897,Ekart,52,11,Clear,Medium,Prepaid,0,3.7,1
13898,Blue Dart,20,9,Clear,Low,COD,2,4.2,0
13899,Flipkart,22,4,Clear,Low,Prepaid,2,3.5,0
13900,Blue Dart,25,9,Rain,High,COD,1,3.8,1
13901,Amazon Logistics,27,11,Rain,High,COD,1,3.8,0
13902,Delhivery,46,3,Clear,High,Prepaid,4,2.9,0
13903,FedEx India,29,1,Clear,Medium,Prepaid,0,4.1,0
13904,Ekart,30,11,Rain,Medium,Prepaid,1,3.6,0
13905,FedEx India,18,5,Clear,Medium,Prepaid,2,4.5,0
13906,DTDC,69,10,Rain,Low,Prepaid,0,4.2,1
13907,Ecom Express,45,10,Rain,Medium,Prepaid,1,2.8,1
13908,Delhivery,62,2,Clear,Medium,COD,4,3.7,1
13909,DTDC,69,4,Rain,Low,Prepaid,4,4.3,0
13910,XpressBees,75,2,Storm,High,COD,4,2.7,1
13911,Ecom Express,26,2,Rain,Low,COD,4,4.5,0
13912,Blue Dart,68,3,Clear,Medium,Prepaid,2,3.1,1
13913,Flipkart,3,5,Rain,Low,Prepaid,4,3.8,1
13914,Ekart,50,4,Storm,Medium,COD,3,4.9,0
13915,Amazon Logistics,71,2,Clear,Low,COD,4,3.9,0
13916,Amazon Logistics,27,11,Rain,Low,Prepaid,1,3.6,0
13917,Blue Dart,73,10,Clear,Medium,Prepaid,0,2.5,0
13918,Shadowfax,28,2,Clear,Medium,Prepaid,1,2.8,0
13919,Amazon Logistics,19,6,Rain,Medium,Prepaid,0,3.9,0
13920,Ekart,55,7,Rain,Low,Prepaid,2,3.7,1
13921,Blue Dart,2,10,Rain,Medium,Prepaid,0,3.4,0
13922,Delhivery,62,6,Storm,Medium,COD,3,4.8,1
13923,Amazon Logistics,4,7,Clear,Low,Prepaid,4,3.3,0
13924,FedEx India,69,1,Clear,High,Prepaid,1,3.8,1
13925,Blue Dart,42,6,Storm,Medium,Prepaid,0,3.9,1
13926,Ekart,38,11,Clear,Low,COD,1,3.8,0
13927,FedEx India,52,3,Rain,High,Prepaid,4,3.7,0
13928,Ecom Express,16,1,Clear,High,COD,2,3.3,1
13929,Ecom Express,9,8,Clear,High,Prepaid,4,4.8,0
13930,Amazon Logistics,39,4,Clear,Medium,Prepaid,2,3.6,0
13931,FedEx India,57,10,Clear,Medium,Prepaid,1,3.8,0
13932,Flipkart,48,8,Storm,Low,COD,2,4.1,1
13933,Ecom Express,11,10,Rain,Medium,Prepaid,2,2.7,0
13934,Flipkart,79,11,Rain,High,COD,2,4.5,1
13935,Delhivery,50,4,Clear,Medium,COD,2,3.8,1
13936,Blue Dart,42,4,Clear,High,COD,2,4.1,1
13937,DTDC,31,10,Clear,Low,Prepaid,0,4.4,0
13938,Ekart,6,4,Clear,Medium,COD,2,4.7,0
13939,Blue Dart,72,6,Clear,High,Prepaid,2,3.5,1
13940,Ekart,32,9,Clear,High,Prepaid,4,4.5,0
13941,FedEx India,53,5,Clear,High,Prepaid,4,3.1,1
13942,Delhivery,24,10,Clear,High,COD,4,4.2,1
13943,XpressBees,49,8,Clear,Medium,Prepaid,2,2.8,0
13944,Amazon Logistics,41,8,Rain,Medium,Prepaid,4,2.6,0
13945,Ekart,7,4,Clear,High,Prepaid,0,2.7,1
13946,Ekart,39,11,Clear,Medium,Prepaid,1,3.3,0
13947,FedEx India,42,10,Storm,Low,Prepaid,4,2.6,0
13948,Flipkart,28,9,Clear,Medium,Prepaid,4,4.1,1
13949,Blue Dart,76,9,Storm,Medium,Prepaid,0,3.3,0
13950,XpressBees,70,5,Clear,Low,Prepaid,3,4.3,1
13951,Shadowfax,58,6,Storm,Medium,COD,3,2.6,1
13952,Amazon Logistics,18,5,Clear,Low,Prepaid,0,3.0,0
13953,DTDC,72,3,Rain,Medium,Prepaid,4,3.5,0
13954,Shadowfax,48,11,Clear,High,Prepaid,1,3.5,0
13955,Blue Dart,14,8,Rain,Medium,COD,4,2.8,0
13956,Amazon Logistics,12,9,Clear,High,Prepaid,0,5.0,0
13957,Ekart,25,4,Clear,Low,Prepaid,0,3.2,0
13958,DTDC,74,9,Rain,High,Prepaid,2,4.3,1
13959,Flipkart,5,9,Clear,Low,COD,0,3.1,0
13960,XpressBees,47,7,Storm,Low,Prepaid,2,4.7,0
13961,Flipkart,19,8,Clear,High,Prepaid,0,3.5,0
13962,Delhivery,44,3,Clear,High,Prepaid,2,4.8,0
13963,FedEx India,34,5,Rain,Low,Prepaid,2,3.4,0
13964,Amazon Logistics,11,3,Clear,High,Prepaid,4,2.5,0
13965,Flipkart,74,7,Clear,Medium,COD,2,3.8,0
13966,Shadowfax,60,6,Rain,High,Prepaid,3,3.8,1
13967,FedEx India,32,11,Rain,Medium,COD,0,2.8,1
13968,Flipkart,29,3,Storm,Medium,Prepaid,1,3.1,0
13969,Ecom Express,61,9,Clear,Medium,Prepaid,0,4.5,0
13970,Delhivery,4,1,Clear,Low,Prepaid,4,2.6,0
13971,Blue Dart,56,10,Clear,Medium,Prepaid,4,3.7,1
13972,XpressBees,15,3,Clear,Medium,COD,2,3.8,0
13973,Delhivery,59,11,Rain,Low,Prepaid,4,4.2,0
13974,FedEx India,16,10,Clear,Low,COD,4,2.6,0
13975,Ecom Express,3,11,Clear,Low,COD,0,4.0,0
13976,Amazon Logistics,25,7,Clear,High,Prepaid,3,2.5,0
13977,Shadowfax,79,3,Rain,Medium,COD,3,3.2,0
13978,XpressBees,65,3,Storm,High,Prepaid,2,3.7,1
13979,XpressBees,72,2,Rain,High,Prepaid,4,4.8,1
13980,Delhivery,25,9,Clear,Medium,COD,4,2.8,1
13981,FedEx India,28,11,Rain,High,Prepaid,3,2.9,1
13982,Amazon Logistics,38,4,Rain,Low,Prepaid,2,4.2,0
13983,Ekart,40,10,Clear,Low,COD,4,3.4,1
13984,Ecom Express,64,6,Clear,Medium,COD,2,4.1,1
13985,Ekart,27,2,Clear,Medium,Prepaid,0,5.0,0
13986,Shadowfax,66,9,Clear,High,COD,4,5.0,1
13987,Amazon Logistics,5,7,Rain,Medium,Prepaid,4,3.4,0
13988,Amazon Logistics,30,10,Clear,Low,COD,4,3.8,0
13989,Ecom Express,2,5,Clear,Medium,Prepaid,3,4.8,0
13990,DTDC,51,7,Storm,Medium,COD,3,2.7,1
13991,Ekart,12,4,Rain,Low,Prepaid,4,3.6,1
13992,Flipkart,75,10,Rain,Medium,COD,4,3.4,0
13993,XpressBees,60,7,Clear,High,COD,0,3.2,0
13994,DTDC,63,2,Clear,High,Prepaid,0,5.0,0
13995,Flipkart,37,7,Clear,Medium,Prepaid,2,4.3,1
13996,FedEx India,57,4,Clear,Medium,COD,2,3.5,0
13997,Ecom Express,22,4,Clear,Low,COD,3,4.6,1
13998,FedEx India,14,1,Rain,Medium,Prepaid,1,3.7,0
13999,XpressBees,10,3,Clear,High,Prepaid,0,4.7,0
14000,Blue Dart,12,5,Clear,Medium,COD,2,3.2,0
14001,Flipkart,76,5,Clear,Low,Prepaid,0,3.1,1
14002,DTDC,71,2,Rain,High,Prepaid,0,3.1,0
14003,Flipkart,2,4,Rain,High,COD,1,3.8,0
14004,Flipkart,71,1,Rain,Medium,Prepaid,0,3.2,0
14005,Ecom Express,78,9,Clear,Low,Prepaid,1,2.9,0
14006,FedEx India,57,1,Clear,Low,Prepaid,1,5.0,1
14007,Ekart,32,6,Clear,Low,COD,0,4.8,0
14008,Blue Dart,38,7,Clear,Medium,Prepaid,0,4.1,0
14009,Ecom Express,48,3,Storm,Low,COD,2,4.7,0
14010,Shadowfax,79,1,Storm,High,COD,0,4.8,1
14011,Ecom Express,48,7,Rain,High,Prepaid,0,4.2,1
14012,XpressBees,70,3,Storm,Medium,COD,0,3.8,1
14013,Blue Dart,59,10,Rain,Medium,Prepaid,2,4.7,1
14014,Amazon Logistics,37,6,Clear,Medium,COD,1,3.9,0
14015,Shadowfax,33,6,Storm,High,Prepaid,2,2.8,1
14016,Delhivery,65,4,Clear,High,COD,0,3.4,1
14017,Ecom Express,72,11,Rain,Low,Prepaid,4,3.6,1
14018,Flipkart,43,6,Clear,Low,Prepaid,0,4.8,0
14019,Ekart,49,11,Clear,High,COD,2,4.1,1
14020,Amazon Logistics,75,10,Rain,Medium,Prepaid,2,4.7,1
14021,Ecom Express,31,4,Clear,Low,COD,3,4.4,0
14022,Ecom Express,22,8,Clear,Medium,Prepaid,4,3.3,0
14023,DTDC,61,9,Clear,High,Prepaid,2,4.3,0
14024,DTDC,14,2,Clear,Low,COD,1,3.0,0
14025,Amazon Logistics,2,7,Storm,High,Prepaid,0,3.5,0
14026,FedEx India,66,9,Rain,Low,COD,1,4.5,1
14027,DTDC,34,9,Clear,High,Prepaid,2,4.0,0
14028,Flipkart,39,5,Clear,Medium,Prepaid,2,4.6,0
14029,Shadowfax,26,1,Rain,Low,COD,1,3.1,0
14030,Delhivery,27,6,Clear,Medium,Prepaid,1,4.4,0
14031,Blue Dart,78,8,Clear,High,Prepaid,3,3.0,0
14032,Delhivery,60,1,Clear,High,COD,0,3.9,1
14033,Delhivery,34,2,Storm,Medium,Prepaid,1,3.6,1
14034,Blue Dart,42,1,Clear,Medium,Prepaid,0,3.9,0
14035,DTDC,31,5,Clear,Medium,COD,4,2.8,0
14036,Amazon Logistics,58,2,Clear,Medium,COD,2,3.4,0
14037,Blue Dart,50,10,Clear,High,Prepaid,1,4.2,0
14038,XpressBees,49,10,Rain,Low,Prepaid,4,3.9,0
14039,FedEx India,73,4,Clear,Low,COD,2,3.9,0
14040,Shadowfax,50,1,Clear,Medium,Prepaid,3,3.8,1
14041,Ekart,48,7,Clear,Low,Prepaid,2,4.9,0
14042,DTDC,57,8,Clear,High,COD,1,4.8,0
14043,FedEx India,66,5,Rain,Medium,Prepaid,4,3.4,1
14044,Blue Dart,13,2,Storm,Medium,Prepaid,4,3.4,0
14045,XpressBees,70,8,Clear,High,COD,4,3.9,0
14046,Ekart,7,1,Clear,Medium,COD,2,2.7,0
14047,Shadowfax,66,7,Clear,Medium,COD,0,3.3,1
14048,Shadowfax,26,1,Rain,Low,Prepaid,0,3.1,0
14049,DTDC,2,6,Rain,Medium,Prepaid,2,3.1,0
14050,Blue Dart,33,6,Clear,Low,COD,1,4.1,0
14051,FedEx India,4,5,Rain,Medium,Prepaid,2,3.5,0
14052,Amazon Logistics,50,2,Rain,Medium,COD,0,2.9,0
14053,FedEx India,20,2,Storm,Low,Prepaid,2,4.7,0
14054,FedEx India,61,9,Clear,Medium,COD,4,4.7,1
14055,Shadowfax,30,5,Clear,Low,Prepaid,1,4.7,0
14056,Amazon Logistics,51,5,Clear,High,Prepaid,1,3.5,1
14057,Amazon Logistics,3,7,Storm,Low,Prepaid,3,2.6,0
14058,DTDC,74,6,Rain,High,COD,2,2.8,1
14059,Ekart,57,2,Rain,Medium,Prepaid,4,3.2,1
14060,Ecom Express,18,11,Clear,Medium,COD,2,3.0,1
14061,Delhivery,61,1,Clear,Low,Prepaid,3,4.7,0
14062,Delhivery,37,5,Clear,High,Prepaid,3,5.0,1
14063,Shadowfax,62,4,Rain,Low,COD,2,4.5,0
14064,Ecom Express,18,3,Clear,Medium,Prepaid,2,4.3,0
14065,Ekart,50,2,Clear,High,Prepaid,2,4.0,0
14066,Ecom Express,77,10,Rain,High,Prepaid,0,4.4,0
14067,DTDC,61,2,Clear,Medium,COD,3,4.9,0
14068,FedEx India,21,4,Clear,High,COD,1,4.0,0
14069,Shadowfax,51,2,Clear,Medium,Prepaid,0,2.9,0
14070,Amazon Logistics,4,4,Rain,Low,Prepaid,4,2.9,0
14071,Shadowfax,44,3,Rain,Medium,Prepaid,1,4.0,1
14072,Delhivery,58,9,Storm,Low,COD,1,3.3,1
14073,Ekart,51,7,Clear,Low,Prepaid,1,4.8,0
14074,Ecom Express,69,11,Storm,High,COD,3,4.0,1
14075,Ekart,51,3,Storm,Medium,Prepaid,4,4.2,1
14076,DTDC,38,8,Rain,Low,COD,0,2.5,0
14077,Shadowfax,47,9,Storm,High,Prepaid,4,3.7,1
14078,Blue Dart,43,7,Clear,Low,COD,0,3.6,0
14079,Shadowfax,16,6,Clear,High,Prepaid,3,4.3,0
14080,Amazon Logistics,34,4,Clear,High,Prepaid,4,3.5,1
14081,Shadowfax,12,5,Rain,High,COD,1,4.9,1
14082,XpressBees,21,8,Rain,High,COD,4,4.2,0
14083,DTDC,25,3,Rain,Low,Prepaid,3,4.1,0
14084,Flipkart,65,2,Clear,Medium,COD,3,4.8,0
14085,DTDC,66,3,Clear,Low,Prepaid,3,5.0,0
14086,Ecom Express,74,7,Clear,Low,Prepaid,0,3.0,1
14087,Flipkart,77,8,Rain,Medium,Prepaid,4,4.5,1
14088,Ecom Express,18,1,Clear,Low,Prepaid,1,2.9,0
14089,Ecom Express,62,7,Storm,High,COD,1,3.6,1
14090,Amazon Logistics,16,9,Clear,High,Prepaid,2,2.8,0
14091,Amazon Logistics,52,3,Clear,Medium,Prepaid,3,4.1,1
14092,FedEx India,28,3,Storm,Medium,Prepaid,1,3.7,0
14093,Delhivery,75,8,Clear,Medium,Prepaid,3,4.1,1
14094,FedEx India,62,4,Clear,High,COD,1,4.2,1
14095,FedEx India,59,8,Clear,Medium,COD,4,4.0,1
14096,Delhivery,32,5,Clear,Low,Prepaid,2,3.2,0
14097,Blue Dart,13,3,Storm,Medium,Prepaid,3,4.6,1
14098,Flipkart,47,4,Rain,Medium,COD,0,3.9,1
14099,Ekart,32,4,Clear,High,Prepaid,0,3.7,0
14100,FedEx India,33,8,Rain,Low,Prepaid,1,5.0,0
14101,Shadowfax,33,6,Clear,Low,Prepaid,4,3.2,0
14102,Shadowfax,54,7,Rain,High,Prepaid,3,3.8,0
14103,Ecom Express,62,9,Storm,High,COD,2,4.2,1
14104,Delhivery,47,6,Storm,High,Prepaid,4,2.8,1
14105,Ecom Express,75,3,Clear,Medium,COD,1,3.4,0
14106,XpressBees,8,3,Clear,Medium,Prepaid,4,4.5,0
14107,XpressBees,5,11,Clear,Medium,Prepaid,2,3.1,0
14108,Ekart,53,3,Rain,Low,COD,4,3.7,1
14109,Amazon Logistics,32,10,Clear,Medium,COD,3,4.1,0
14110,Amazon Logistics,76,2,Clear,Low,COD,1,4.2,0
14111,Delhivery,37,1,Storm,Low,Prepaid,2,4.3,0
14112,Delhivery,55,11,Clear,High,COD,1,4.7,1
14113,FedEx India,55,10,Clear,Low,Prepaid,3,3.5,1
14114,XpressBees,18,1,Clear,High,Prepaid,2,4.3,0
14115,FedEx India,76,4,Clear,Low,COD,2,4.3,0
14116,Amazon Logistics,31,3,Clear,Low,COD,1,3.3,0
14117,Flipkart,23,5,Clear,Medium,COD,4,4.9,1
14118,Flipkart,44,9,Clear,High,COD,4,4.7,1
14119,Delhivery,28,8,Clear,Medium,Prepaid,0,3.2,0
14120,Ecom Express,38,9,Rain,High,Prepaid,0,4.2,1
14121,Amazon Logistics,47,5,Clear,Low,COD,2,4.3,0
14122,Flipkart,36,8,Rain,High,Prepaid,1,3.6,0
14123,Amazon Logistics,5,4,Clear,Low,Prepaid,2,4.7,1
14124,DTDC,27,5,Clear,High,Prepaid,1,4.2,0
14125,Shadowfax,20,3,Storm,Medium,Prepaid,3,4.1,0
14126,XpressBees,46,5,Clear,High,COD,0,3.1,1
14127,FedEx India,27,3,Clear,Medium,Prepaid,2,3.5,0
14128,Amazon Logistics,23,5,Storm,Low,Prepaid,3,3.6,1
14129,Shadowfax,59,11,Rain,High,COD,4,4.3,0
14130,DTDC,64,5,Clear,Low,Prepaid,0,4.0,0
14131,FedEx India,29,6,Clear,Low,COD,1,2.7,0
14132,Amazon Logistics,66,9,Rain,High,Prepaid,4,3.3,0
14133,Delhivery,45,1,Storm,Low,COD,4,3.7,1
14134,Shadowfax,44,10,Clear,Low,Prepaid,3,4.3,0
14135,FedEx India,38,6,Clear,Medium,Prepaid,2,4.4,0
14136,Amazon Logistics,67,1,Clear,High,Prepaid,2,3.7,1
14137,Shadowfax,18,6,Clear,Low,Prepaid,3,2.8,1
14138,DTDC,41,2,Clear,Medium,COD,4,3.2,1
14139,Amazon Logistics,39,8,Clear,Medium,Prepaid,0,3.1,0
14140,Amazon Logistics,62,11,Clear,High,COD,4,4.5,0
14141,Amazon Logistics,10,3,Clear,High,Prepaid,3,2.9,0
14142,Ekart,78,10,Storm,High,COD,4,3.7,1
14143,Delhivery,76,6,Clear,Medium,COD,4,4.2,1
14144,DTDC,62,6,Clear,Medium,Prepaid,4,4.9,0
14145,FedEx India,17,4,Clear,Low,Prepaid,4,5.0,0
14146,Ekart,3,5,Storm,Medium,COD,0,4.9,0
14147,Ecom Express,73,2,Rain,High,Prepaid,1,4.3,1
14148,Ekart,44,10,Rain,Medium,Prepaid,1,4.4,0
14149,XpressBees,43,10,Clear,Low,COD,2,4.4,1
14150,XpressBees,78,8,Rain,Medium,COD,1,4.7,0
14151,Amazon Logistics,58,10,Clear,Medium,COD,1,4.9,1
14152,Ekart,68,7,Clear,Medium,Prepaid,1,3.6,0
14153,Ecom Express,31,10,Rain,Medium,Prepaid,4,3.5,0
14154,Ekart,14,6,Rain,Medium,COD,4,3.7,1
14155,Delhivery,20,7,Rain,Low,Prepaid,0,4.1,0
14156,Delhivery,8,1,Storm,High,Prepaid,4,4.4,1
14157,Ecom Express,10,5,Storm,Medium,COD,4,4.7,0
14158,Ekart,55,7,Clear,Low,Prepaid,1,3.6,1
14159,Shadowfax,62,1,Clear,Low,Prepaid,0,3.4,1
14160,Delhivery,3,2,Clear,High,COD,0,5.0,0
14161,Delhivery,51,9,Storm,High,Prepaid,1,3.1,1
14162,Flipkart,76,3,Clear,Medium,Prepaid,1,3.1,0
14163,Ekart,32,6,Storm,Low,Prepaid,0,4.3,1
14164,Delhivery,34,7,Clear,Low,Prepaid,3,2.9,0
14165,DTDC,79,9,Clear,Low,COD,1,3.5,0
14166,Ekart,12,5,Clear,Medium,Prepaid,1,3.2,0
14167,XpressBees,34,4,Clear,Medium,Prepaid,0,2.9,0
14168,Flipkart,8,11,Storm,Medium,Prepaid,3,3.9,0
14169,Delhivery,32,2,Clear,Medium,COD,3,3.4,1
14170,Flipkart,49,3,Clear,Low,COD,2,3.7,0
14171,XpressBees,48,5,Clear,Low,Prepaid,3,3.0,0
14172,Ecom Express,79,11,Clear,Medium,Prepaid,1,4.4,0
14173,Ecom Express,54,2,Clear,Low,COD,4,3.3,0
14174,Ekart,20,4,Clear,Low,Prepaid,0,3.4,0
14175,XpressBees,7,1,Storm,Medium,Prepaid,1,3.1,1
14176,Blue Dart,50,4,Clear,High,Prepaid,0,3.6,1
14177,Blue Dart,74,7,Clear,High,Prepaid,3,3.7,0
14178,Ekart,51,3,Rain,High,COD,0,3.8,1
14179,Amazon Logistics,13,10,Clear,Medium,COD,1,4.9,0
14180,Flipkart,24,8,Clear,Medium,COD,4,4.8,0
14181,Flipkart,55,6,Clear,Low,COD,1,4.0,0
14182,Ecom Express,70,6,Clear,High,COD,2,2.6,1
14183,Blue Dart,60,1,Rain,Low,COD,0,4.0,0
14184,FedEx India,37,5,Clear,Low,Prepaid,1,2.7,0
14185,Delhivery,4,3,Rain,Low,Prepaid,3,4.3,0
14186,Delhivery,59,10,Storm,High,COD,3,3.5,1
14187,Delhivery,56,1,Clear,High,Prepaid,1,4.6,0
14188,Ecom Express,58,8,Clear,High,Prepaid,2,4.9,0
14189,XpressBees,18,7,Clear,Medium,Prepaid,0,3.5,0
14190,Shadowfax,40,7,Clear,Medium,Prepaid,2,3.7,0
14191,Blue Dart,69,10,Rain,High,Prepaid,4,4.0,0
14192,Blue Dart,56,10,Rain,Medium,Prepaid,1,3.0,0
14193,FedEx India,46,10,Clear,High,Prepaid,2,4.8,1
14194,Flipkart,77,4,Clear,Low,COD,4,3.6,0
14195,Amazon Logistics,2,11,Clear,Low,COD,2,2.9,0
14196,Ekart,22,6,Rain,High,COD,4,4.4,1
14197,Flipkart,22,9,Rain,Low,COD,3,3.0,0
14198,XpressBees,53,3,Rain,High,Prepaid,3,2.9,1
14199,Ekart,44,9,Clear,Medium,Prepaid,1,3.9,0
14200,Blue Dart,53,4,Rain,High,Prepaid,2,4.2,0
14201,XpressBees,68,5,Clear,Low,COD,3,3.9,1
14202,Ekart,45,7,Clear,Medium,Prepaid,0,4.1,1
14203,FedEx India,33,6,Clear,Medium,COD,3,2.8,1
14204,FedEx India,11,10,Clear,Medium,Prepaid,3,3.7,0
14205,DTDC,65,8,Rain,Medium,COD,2,3.4,1
14206,Shadowfax,70,8,Storm,High,Prepaid,4,4.9,1
14207,FedEx India,69,8,Clear,Medium,COD,0,2.6,0
14208,Blue Dart,29,3,Storm,Low,Prepaid,0,3.2,0
14209,Amazon Logistics,54,10,Clear,High,Prepaid,4,4.9,1
14210,Delhivery,52,6,Rain,Low,Prepaid,2,5.0,0
14211,DTDC,54,7,Storm,Medium,COD,3,4.6,1
14212,Delhivery,5,9,Clear,Low,Prepaid,4,2.7,1
14213,Shadowfax,18,10,Rain,High,COD,0,3.9,0
14214,Ekart,68,10,Clear,Low,COD,0,3.5,0
14215,Ecom Express,75,4,Clear,Low,COD,3,4.5,1
14216,FedEx India,48,5,Rain,High,Prepaid,3,2.6,1
14217,Amazon Logistics,57,8,Storm,High,Prepaid,1,3.0,0
14218,Shadowfax,24,1,Storm,Low,Prepaid,4,3.7,1
14219,Delhivery,19,6,Rain,High,COD,3,2.9,1
14220,DTDC,2,4,Clear,High,COD,1,4.2,0
14221,FedEx India,36,5,Clear,Low,COD,2,4.6,0
14222,Blue Dart,65,11,Storm,High,Prepaid,0,4.3,0
14223,FedEx India,59,5,Clear,Medium,Prepaid,4,3.6,1
